year,month,zipcode,Unique_Key
2020,3,11231,138
2020,3,11232,73
2020,3,11233,272
2020,3,11234,137
2020,3,11235,152
2020,3,11236,193
2020,3,11237,514
2020,3,11238,344
2020,3,11239,11
2020,3,11249,225
2020,3,11354,123
2020,3,11355,182
2020,3,11356,48
2020,3,11357,53
2020,3,11358,44
2020,3,11360,19
2020,3,11361,50
2020,3,11362,11
2020,3,11363,6
2020,3,11364,26
2020,3,11365,159
2020,3,11366,298
2020,3,11367,63
2020,3,11368,200
2020,3,11369,61
2020,3,11370,45
2020,3,11371,1
2020,3,11372,299
2020,3,11373,122
2020,3,11374,175
2020,3,11375,177
2020,3,11377,161
2020,3,11378,54
2020,3,11379,61
2020,3,11385,502
2020,3,11411,50
2020,3,11412,29
2020,3,11413,47
2020,3,11414,18
2020,3,11415,80
2020,3,11416,78
2020,3,11417,69
2020,3,11418,93
2020,3,11419,225
2020,3,11420,98
2020,3,11421,142
2020,3,11422,18
2020,3,11423,39
2020,3,11426,26
2020,3,11427,31
2020,3,11428,61
2020,3,11429,28
2020,3,11432,196
2020,3,11433,110
2020,3,11434,96
2020,3,11435,136
2020,3,11436,53
2020,3,11691,102
2020,3,11692,43
2020,3,11693,66
2020,3,11694,25
2020,3,11697,1
2020,3,12345,3
2020,4,10000,1
2020,4,10001,187
2020,4,10002,416
2020,4,10003,204
2020,4,10004,19
2020,4,10005,16
2020,4,10006,7
2020,4,10007,19
2020,4,10009,811
2020,4,10010,215
2020,4,10011,160
2020,4,10012,112
2020,4,10013,62
2020,4,10014,63
2020,4,10016,212
2020,4,10017,38
2020,4,10018,37
2020,4,10019,204
2020,4,10021,119
2020,4,10022,65
2020,4,10023,108
2020,4,10024,169
2020,4,10025,292
2020,4,10026,394
2020,4,10027,551
2020,4,10028,113
2020,4,10029,516
2020,4,10030,349
2020,4,10031,867
2020,4,10032,617
2020,4,10033,322
2020,4,10034,547
2020,4,10035,260
2020,4,10036,107
2020,4,10037,132
2020,4,10038,66
2020,4,10039,312
2020,4,10040,569
2020,4,10044,15
2020,4,10065,45
2020,4,10069,4
2020,4,10075,40
2020,4,10112,1
2020,4,10128,199
2020,4,10162,1
2020,4,10170,1
2020,4,10278,1
2020,4,10282,2
2020,4,10301,176
2020,4,10302,31
2020,4,10303,103
2020,4,10304,123
2020,4,10305,38
2020,4,10306,80
2020,4,10307,16
2020,4,10308,23
2020,4,10309,48
2020,4,10310,97
2020,4,10312,94
2020,4,10314,98
2020,4,10451,364
2020,4,10452,524
2020,4,10453,537
2020,4,10454,233
2020,4,10455,272
2020,4,10456,753
2020,4,10457,539
2020,4,10458,459
2020,4,10459,240
2020,4,10460,393
2020,4,10461,222
2020,4,10462,390
2020,4,10463,562
2020,4,10464,10
2020,4,10465,118
2020,4,10466,2306
2020,4,10467,634
2020,4,10468,648
2020,4,10469,162
2020,4,10470,209
2020,4,10471,68
2020,4,10472,317
2020,4,10473,255
2020,4,10474,46
2020,4,10475,45
2020,4,11001,3
2020,4,11004,6
2020,4,11005,1
2020,4,11040,1
2020,4,11101,261
2020,4,11102,196
2020,4,11103,148
2020,4,11104,137
2020,4,11105,177
2020,4,11106,188
2020,4,11109,3
2020,4,11201,377
2020,4,11203,218
2020,4,11204,177
2020,4,11205,212
2020,4,11206,531
2020,4,11207,475
2020,4,11208,227
2020,4,11209,228
2020,4,11210,202
2020,4,11211,325
2020,4,11212,333
2020,4,11213,465
2020,4,11214,281
2020,4,11215,113
2020,4,11216,331
2020,4,11217,267
2020,4,11218,178
2020,4,11219,129
2020,4,11220,187
2020,4,11221,750
2020,4,11222,215
2020,4,11223,178
2020,4,11224,115
2020,4,11225,524
2020,4,11226,961
2020,4,11228,80
2020,4,11229,284
2020,4,11230,270
2020,4,11231,93
2020,4,11232,93
2020,4,11233,332
2020,4,11234,166
2020,4,11235,179
2020,4,11236,193
2020,4,11237,515
2020,4,11238,258
2020,4,11239,12
2020,4,11249,202
2020,4,11354,116
2020,4,11355,130
2020,4,11356,72
2020,4,11357,62
2020,4,11358,62
2020,4,11360,29
2020,4,11361,38
2020,4,11362,20
2020,4,11363,9
2020,4,11364,28
2020,4,11365,165
2020,4,11366,282
2020,4,11367,86
2020,4,11368,340
2020,4,11369,70
2020,4,11370,50
2020,4,11372,291
2020,4,11373,161
2020,4,11374,128
2020,4,11375,200
2020,4,11377,224
2020,4,11378,95
2020,4,11379,73
2020,4,11385,811
2020,4,11411,48
2020,4,11412,37
2020,4,11413,40
2020,4,11414,41
2020,4,11415,89
2020,4,11416,54
2020,4,11417,57
2020,4,11418,100
2020,4,11419,208
2020,4,11420,93
2020,4,11421,151
2020,4,11422,30
2020,4,11423,31
2020,4,11426,25
2020,4,11427,65
2020,4,11428,38
2020,4,11429,49
2020,4,11432,168
2020,4,11433,119
2020,4,11434,106
2020,4,11435,196
2020,4,11436,33
2020,4,11691,161
2020,4,11692,78
2020,4,11693,82
2020,4,11694,57
2020,5,10000,1
2020,5,10001,188
2020,5,10002,661
2020,5,10003,284
2020,5,10004,23
2020,5,10005,31
2020,5,10006,9
2020,5,10007,57
2020,5,10009,727
2020,5,10010,146
2020,5,10011,251
2020,5,10012,173
2020,5,10013,128
2020,5,10014,119
2020,5,10016,222
2020,5,10017,75
2020,5,10018,49
2020,5,10019,431
2020,5,10021,91
2020,5,10022,114
2020,5,10023,180
2020,5,10024,279
2020,5,10025,689
2020,5,10026,803
2020,5,10027,823
2020,5,10028,228
2020,5,10029,963
2020,5,10030,555
2020,5,10031,1490
2020,5,10032,1450
2020,5,10033,826
2020,5,10034,1872
2020,5,10035,402
2020,5,10036,195
2020,5,10037,320
2020,5,10038,227
2020,5,10039,469
2020,5,10040,1530
2020,5,10044,9
2020,5,10045,2
2020,5,10065,76
2020,5,10069,11
2020,5,10075,63
2020,5,10105,3
2020,5,10120,1
2020,5,10128,240
2020,5,10162,4
2020,5,10177,1
2020,5,10278,1
2020,5,10279,1
2020,5,10280,24
2020,5,10282,7
2020,5,10301,296
2020,5,10302,84
2020,5,10303,153
2020,5,10304,272
2020,5,10305,111
2020,5,10306,187
2020,5,10307,68
2020,5,10308,54
2020,5,10309,94
2020,5,10310,197
2020,5,10312,109
2020,5,10314,226
2020,5,10451,773
2020,5,10452,1461
2020,5,10453,1635
2020,5,10454,328
2020,5,10455,496
2020,5,10456,1286
2020,5,10457,1644
2020,5,10458,964
2020,5,10459,612
2020,5,10460,875
2020,5,10461,469
2020,5,10462,785
2020,5,10463,1087
2020,5,10464,52
2020,5,10465,387
2020,5,10466,5620
2020,5,10467,1233
2020,5,10468,1404
2020,5,10469,394
2020,5,10470,226
2020,5,10471,135
2020,5,10472,745
2020,5,10473,609
2020,5,10474,215
2020,5,10475,93
2020,5,11001,4
2020,5,11004,15
2020,5,11005,1
2020,5,11040,3
2020,5,11101,413
2020,5,11102,262
2020,5,11103,276
2020,5,11104,170
2020,5,11105,285
2020,5,11106,259
2020,5,11109,42
2020,5,11201,518
2020,5,11203,407
2020,5,11204,268
2020,5,11205,285
2020,5,11206,949
2020,5,11207,784
2020,5,11208,806
2020,5,11209,370
2020,5,11210,235
2020,5,11211,552
2020,5,11212,589
2020,5,11213,743
2020,5,11214,290
2020,5,11215,267
2020,5,11216,792
2020,5,11217,481
2020,5,11218,316
2020,5,11219,198
2020,5,11220,452
2020,5,11221,1530
2020,5,11222,410
2020,5,11223,268
2020,5,11224,196
2020,5,11225,823
2020,5,11226,1535
2020,5,11228,213
2020,5,11229,373
2020,5,11230,333
2020,5,11231,227
2020,5,11232,183
2020,5,11233,734
2020,5,11234,326
2020,5,11235,295
2020,5,11236,312
2020,5,11237,812
2020,5,11238,670
2020,5,11239,27
2020,5,11249,407
2020,5,11354,209
2020,5,11355,230
2020,5,11356,170
2020,5,11357,174
2020,5,11358,200
2020,5,11360,57
2020,5,11361,71
2020,5,11362,30
2020,5,11363,6
2020,5,11364,50
2020,5,11365,182
2020,5,11366,516
2020,5,11367,157
2020,5,11368,909
2020,5,11369,179
2020,5,11370,106
2020,5,11372,425
2020,5,11373,408
2020,5,11374,246
2020,5,11375,274
2020,5,11377,419
2020,5,11378,180
2020,5,11379,177
2020,5,11385,1271
2020,5,11411,53
2020,5,11412,147
2020,5,11413,90
2020,5,11414,79
2020,5,11415,169
2020,5,11416,210
2020,5,11417,206
2020,5,11418,234
2020,5,11419,374
2020,5,11420,352
2020,5,11421,369
2020,5,11422,79
2020,5,11423,136
2020,5,11426,37
2020,5,11427,51
2020,5,11428,86
2020,5,11429,83
2020,5,11432,302
2020,5,11433,254
2020,5,11434,226
2020,5,11435,331
2020,5,11436,136
2020,5,11691,277
2020,5,11692,112
2020,5,11693,100
2020,5,11694,139
2020,6,10000,9
2020,6,10001,214
2020,6,10002,775
2020,6,10003,287
2020,6,10004,33
2020,6,10005,16
2020,6,10006,26
2020,6,10007,98
2020,6,10009,758
2020,6,10010,207
2020,6,10011,291
2020,6,10012,171
2020,6,10013,179
2020,6,10014,228
2020,6,10016,275
2020,6,10017,51
2020,6,10018,64
2020,6,10019,383
2020,6,10020,2
2020,6,10021,64
2020,6,10022,106
2020,6,10023,173
2020,6,10024,233
2020,6,10025,847
2020,6,10026,1218
2020,6,10027,1009
2020,6,10028,228
2020,6,10029,1777
2020,6,10030,804
2020,6,10031,2145
2020,6,10032,3159
2020,6,10033,1512
2020,6,10034,2762
2020,6,10035,532
2020,6,10036,216
2020,6,10037,375
2020,6,10038,206
2020,6,10039,513
2020,6,10040,2602
2020,6,10044,10
2020,6,10065,58
2020,6,10069,7
2020,6,10075,45
2020,6,10105,1
2020,6,10119,1
2020,6,10128,173
2020,6,10162,2
2020,6,10178,3
2020,6,10278,1
2020,6,10280,3
2020,6,10282,5
2020,6,10301,331
2020,6,10302,112
2020,6,10303,195
2020,6,10304,314
2020,6,10305,146
2020,6,10306,154
2020,6,10307,93
2020,6,10308,72
2020,6,10309,113
2020,6,10310,181
2020,6,10312,191
2020,6,10314,309
2020,6,10451,1641
2020,6,10452,2235
2020,6,10453,2868
2020,6,10454,497
2020,6,10455,815
2020,6,10456,1780
2020,6,10457,2648
2020,6,10458,1462
2020,6,10459,729
2020,6,10460,1244
2020,6,10461,358
2020,6,10462,796
2020,6,10463,1271
2020,6,10464,45
2020,6,10465,432
2020,6,10466,6538
2020,6,10467,1392
2020,6,10468,2944
2020,6,10469,511
2020,6,10470,264
2020,6,10471,199
2020,6,10472,1098
2020,6,10473,925
2020,6,10474,185
2020,6,10475,143
2020,6,11001,5
2020,6,11004,21
2020,6,11040,8
2020,6,11101,707
2020,6,11102,319
2020,6,11103,425
2020,6,11104,147
2020,6,11105,464
2020,6,11106,267
2020,6,11109,171
2020,6,11201,647
2020,6,11203,609
2020,6,11204,197
2020,6,11205,366
2020,6,11206,1109
2020,6,11207,1210
2020,6,11208,1202
2020,6,11209,358
2020,6,11210,306
2020,6,11211,754
2020,6,11212,703
2020,6,11213,994
2020,6,11214,350
2020,6,11215,356
2020,6,11216,935
2020,6,11217,575
2020,6,11218,368
2020,6,11219,207
2020,6,11220,653
2020,6,11221,1539
2020,6,11222,665
2020,6,11223,321
2020,6,11224,252
2020,6,11225,1257
2020,6,11226,2287
2020,6,11228,342
2020,6,11229,397
2020,6,11230,360
2020,6,11231,267
2020,6,11232,263
2020,6,11233,849
2020,6,11234,399
2020,6,11235,337
2020,6,11236,700
2020,6,11237,1082
2020,6,11238,1018
2020,6,11239,39
2020,6,11242,1
2020,6,11249,779
2020,6,11354,240
2020,6,11355,358
2020,6,11356,368
2020,6,11357,324
2020,6,11358,227
2020,6,11359,3
2020,6,11360,31
2020,6,11361,94
2020,6,11362,28
2020,6,11363,16
2020,6,11364,64
2020,6,11365,271
2020,6,11366,833
2020,6,11367,155
2020,6,11368,1062
2020,6,11369,238
2020,6,11370,190
2020,6,11372,699
2020,6,11373,493
2020,6,11374,190
2020,6,11375,296
2020,6,11377,478
2020,6,11378,234
2020,6,11379,115
2020,6,11385,1025
2020,6,11411,67
2020,6,11412,172
2020,6,11413,150
2020,6,11414,99
2020,6,11415,198
2020,6,11416,281
2020,6,11417,272
2020,6,11418,281
2020,6,11419,552
2020,6,11420,547
2020,6,11421,532
2020,6,11422,94
2020,6,11423,192
2020,6,11426,36
2020,6,11427,56
2020,6,11428,86
2020,6,11429,121
2020,6,11432,412
2020,6,11433,435
2020,6,11434,275
2020,6,11435,370
2020,6,11436,190
2020,6,11691,356
2020,6,11692,162
2020,6,11693,162
2020,6,11694,161
2020,6,11697,1
2020,6,12345,1
2020,7,10000,7
2020,7,10001,227
2020,7,10002,717
2020,7,10003,283
2020,7,10004,28
2020,7,10005,32
2020,7,10006,47
2020,7,10007,55
2020,7,10009,545
2020,7,10010,159
2020,7,10011,193
2020,7,10012,176
2020,7,10013,228
2020,7,10014,198
2020,7,10016,279
2020,7,10017,51
2020,7,10018,96
2020,7,10019,402
2020,7,10021,58
2020,7,10022,86
2020,7,10023,146
2020,7,10024,247
2020,7,10025,459
2020,7,10026,841
2020,7,10027,787
2020,7,10028,209
2020,7,10029,1074
2020,7,10030,359
2020,7,10031,1789
2020,7,10032,2626
2020,7,10033,1267
2020,7,10034,2396
2020,7,10035,366
2020,7,10036,197
2020,7,10037,423
2020,7,10038,106
2020,7,10039,381
2020,7,10040,1456
2020,7,10044,4
2020,7,10065,81
2020,7,10069,4
2020,7,10075,55
2020,7,10115,1
2020,7,10120,1
2020,7,10123,1
2020,7,10128,134
2020,7,10153,1
2020,7,10162,9
2020,7,10169,1
2020,7,10280,6
2020,7,10281,1
2020,7,10282,7
2020,7,10301,267
2020,7,10302,99
2020,7,10303,187
2020,7,10304,248
2020,7,10305,137
2020,7,10306,131
2020,7,10307,85
2020,7,10308,57
2020,7,10309,86
2020,7,10310,146
2020,7,10312,179
2020,7,10314,211
2020,7,10451,1095
2020,7,10452,2152
2020,7,10453,2652
2020,7,10454,304
2020,7,10455,689
2020,7,10456,1375
2020,7,10457,2566
2020,7,10458,1161
2020,7,10459,556
2020,7,10460,1205
2020,7,10461,344
2020,7,10462,539
2020,7,10463,996
2020,7,10464,42
2020,7,10465,309
2020,7,10466,12115
2020,7,10467,1055
2020,7,10468,2014
2020,7,10469,378
2020,7,10470,113
2020,7,10471,118
2020,7,10472,1144
2020,7,10473,638
2020,7,10474,122
2020,7,10475,84
2020,7,11001,10
2020,7,11004,19
2020,7,11005,1
2020,7,11040,9
2020,7,11101,468
2020,7,11102,247
2020,7,11103,700
2020,7,11104,143
2020,7,11105,367
2020,7,11106,276
2020,7,11109,61
2020,7,11201,485
2020,7,11203,428
2020,7,11204,162
2020,7,11205,253
2020,7,11206,741
2020,7,11207,895
2020,7,11208,1127
2020,7,11209,259
2020,7,11210,274
2020,7,11211,665
2020,7,11212,412
2020,7,11213,645
2020,7,11214,290
2020,7,11215,225
2020,7,11216,631
2020,7,11217,383
2020,7,11218,168
2020,7,11219,109
2020,7,11220,548
2020,7,11221,1093
2020,7,11222,405
2020,7,11223,222
2020,7,11224,191
2020,7,11225,753
2020,7,11226,1267
2020,7,11228,163
2020,7,11229,257
2020,7,11230,262
2020,7,11231,219
2020,7,11232,150
2020,7,11233,487
2020,7,11234,336
2020,7,11235,269
2020,7,11236,463
2020,7,11237,790
2020,7,11238,518
2020,7,11239,26
2020,7,11249,595
2020,7,11354,139
2020,7,11355,206
2020,7,11356,317
2020,7,11357,176
2020,7,11358,90
2020,7,11360,13
2020,7,11361,81
2020,7,11362,18
2020,7,11363,8
2020,7,11364,55
2020,7,11365,183
2020,7,11366,748
2020,7,11367,115
2020,7,11368,766
2020,7,11369,181
2020,7,11370,115
2020,7,11372,841
2020,7,11373,532
2020,7,11374,173
2020,7,11375,265
2020,7,11377,469
2020,7,11378,143
2020,7,11379,86
2020,7,11385,1216
2020,7,11411,73
2020,7,11412,136
2020,7,11413,183
2020,7,11414,147
2020,7,11415,84
2020,7,11416,218
2020,7,11417,329
2020,7,11418,209
2020,7,11419,543
2020,7,11420,450
2020,7,11421,507
2020,7,11422,143
2020,7,11423,124
2020,7,11426,30
2020,7,11427,42
2020,7,11428,87
2020,7,11429,122
2020,7,11432,425
2020,7,11433,402
2020,7,11434,316
2020,7,11435,313
2020,7,11436,169
2020,7,11691,317
2020,7,11692,82
2020,7,11693,110
2020,7,11694,126
2020,7,11697,3
2020,7,12345,1
2020,8,10000,4
2020,8,10001,300
2020,8,10002,676
2020,8,10003,443
2020,8,10004,27
2020,8,10005,44
2020,8,10006,42
2020,8,10007,40
2020,8,10009,786
2020,8,10010,160
2020,8,10011,287
2020,8,10012,216
2020,8,10013,194
2020,8,10014,231
2020,8,10016,448
2020,8,10017,50
2020,8,10018,140
2020,8,10019,546
2020,8,10020,1
2020,8,10021,55
2020,8,10022,88
2020,8,10023,174
2020,8,10024,363
2020,8,10025,617
2020,8,10026,916
2020,8,10027,989
2020,8,10028,270
2020,8,10029,1046
2020,8,10030,370
2020,8,10031,1494
2020,8,10032,2247
2020,8,10033,1259
2020,8,10034,2192
2020,8,10035,480
2020,8,10036,204
2020,8,10037,404
2020,8,10038,116
2020,8,10039,548
2020,8,10040,1676
2020,8,10044,15
2020,8,10048,1
2020,8,10065,67
2020,8,10069,11
2020,8,10075,55
2020,8,10123,1
2020,8,10128,96
2020,8,10162,1
2020,8,10169,1
2020,8,10278,3
2020,8,10280,16
2020,8,10281,3
2020,8,10282,3
2020,8,10301,212
2020,8,10302,124
2020,8,10303,163
2020,8,10304,304
2020,8,10305,88
2020,8,10306,154
2020,8,10307,39
2020,8,10308,51
2020,8,10309,61
2020,8,10310,161
2020,8,10312,122
2020,8,10314,231
2020,8,10451,1009
2020,8,10452,2093
2020,8,10453,2519
2020,8,10454,763
2020,8,10455,663
2020,8,10456,1218
2020,8,10457,4069
2020,8,10458,1209
2020,8,10459,752
2020,8,10460,1194
2020,8,10461,310
2020,8,10462,593
2020,8,10463,1145
2020,8,10464,36
2020,8,10465,260
2020,8,10466,6277
2020,8,10467,964
2020,8,10468,2148
2020,8,10469,364
2020,8,10470,85
2020,8,10471,143
2020,8,10472,1232
2020,8,10473,691
2020,8,10474,128
2020,8,10475,134
2020,8,11001,7
2020,8,11004,46
2020,8,11005,1
2020,8,11040,10
2020,8,11101,406
2020,8,11102,333
2020,8,11103,244
2020,8,11104,138
2020,8,11105,281
2020,8,11106,228
2020,8,11109,117
2020,8,11201,491
2020,8,11203,482
2020,8,11204,247
2020,8,11205,263
2020,8,11206,826
2020,8,11207,983
2020,8,11208,1346
2020,8,11209,268
2020,8,11210,266
2020,8,11211,844
2020,8,11212,524
2020,8,11213,693
2020,8,11214,244
2020,8,11215,216
2020,8,11216,658
2020,8,11217,383
2020,8,11218,245
2020,8,11219,182
2020,8,11220,506
2020,8,11221,1299
2020,8,11222,702
2020,8,11223,224
2020,8,11224,229
2020,8,11225,809
2020,8,11226,1045
2020,8,11228,85
2020,8,11229,322
2020,8,11230,287
2020,8,11231,184
2020,8,11232,166
2020,8,11233,652
2020,8,11234,325
2020,8,11235,224
2020,8,11236,604
2020,8,11237,852
2020,8,11238,603
2020,8,11239,23
2020,8,11249,747
2020,8,11354,141
2020,8,11355,219
2020,8,11356,337
2020,8,11357,174
2020,8,11358,127
2020,8,11359,1
2020,8,11360,19
2020,8,11361,103
2020,8,11362,17
2020,8,11363,10
2020,8,11364,69
2020,8,11365,168
2020,8,11366,1117
2020,8,11367,85
2020,8,11368,911
2020,8,11369,252
2020,8,11370,146
2020,8,11372,513
2020,8,11373,608
2020,8,11374,137
2020,8,11375,309
2020,8,11377,550
2020,8,11378,144
2020,8,11379,95
2020,8,11385,983
2020,8,11411,92
2020,8,11412,211
2020,8,11413,201
2020,8,11414,209
2020,8,11415,97
2020,8,11416,239
2020,8,11417,316
2020,8,11418,261
2020,8,11419,563
2020,8,11420,510
2020,8,11421,436
2020,8,11422,174
2020,8,11423,175
2020,8,11426,56
2020,8,11427,51
2020,8,11428,84
2020,8,11429,109
2020,8,11432,548
2020,8,11433,402
2020,8,11434,355
2020,8,11435,348
2020,8,11436,297
2020,8,11691,248
2020,8,11692,100
2020,8,11693,131
2020,8,11694,123
2020,8,11697,3
2020,9,10000,12
2020,9,10001,309
2020,9,10002,941
2020,9,10003,586
2020,9,10004,44
2020,9,10005,70
2020,9,10006,24
2020,9,10007,62
2020,9,10009,717
2020,9,10010,270
2020,9,10011,444
2020,9,10012,358
2020,9,10013,266
2020,9,10014,366
2020,9,10016,816
2020,9,10017,85
2020,9,10018,178
2020,9,10019,727
2020,9,10020,4
2020,9,10021,92
2020,9,10022,110
2020,9,10023,248
2020,9,10024,520
2020,9,10025,791
2020,9,10026,1136
2020,9,10027,806
2020,9,10028,309
2020,9,10029,1034
2020,9,10030,400
2020,9,10031,1928
2020,9,10032,1602
2020,9,10033,1141
2020,9,10034,1837
2020,9,10035,426
2020,9,10036,285
2020,9,10037,493
2020,9,10038,151
2020,9,10039,564
2020,9,10040,1073
2020,9,10041,3
2020,9,10044,5
2020,9,10045,1
2020,9,10065,86
2020,9,10069,6
2020,9,10075,98
2020,9,10103,1
2020,9,10121,1
2020,9,10128,198
2020,9,10162,2
2020,9,10169,1
2020,9,10170,9
2020,9,10280,15
2020,9,10281,1
2020,9,10282,7
2020,9,10301,260
2020,9,10302,162
2020,9,10303,134
2020,9,10304,248
2020,9,10305,181
2020,9,10306,138
2020,9,10307,51
2020,9,10308,51
2020,9,10309,95
2020,9,10310,257
2020,9,10312,132
2020,9,10314,253
2020,9,10451,835
2020,9,10452,1406
2020,9,10453,1606
2020,9,10454,413
2020,9,10455,563
2020,9,10456,1347
2020,9,10457,1535
2020,9,10458,1101
2020,9,10459,625
2020,9,10460,1188
2020,9,10461,347
2020,9,10462,578
2020,9,10463,954
2020,9,10464,35
2020,9,10465,267
2020,9,10466,1484
2020,9,10467,1035
2020,9,10468,1668
2020,9,10469,287
2020,9,10470,56
2020,9,10471,125
2020,9,10472,874
2020,9,10473,674
2020,9,10474,86
2020,9,10475,185
2020,9,11001,1
2020,9,11004,76
2020,9,11005,5
2020,9,11040,38
2020,9,11101,481
2020,9,11102,266
2020,9,11103,276
2020,9,11104,209
2020,9,11105,386
2020,9,11106,266
2020,9,11109,98
2020,9,11201,527
2020,9,11203,593
2020,9,11204,231
2020,9,11205,335
2020,9,11206,979
2020,9,11207,901
2020,9,11208,1044
2020,9,11209,323
2020,9,11210,309
2020,9,11211,955
2020,9,11212,492
2020,9,11213,665
2020,9,11214,360
2020,9,11215,316
2020,9,11216,940
2020,9,11217,327
2020,9,11218,368
2020,9,11219,252
2020,9,11220,510
2020,9,11221,1375
2020,9,11222,510
2020,9,11223,296
2020,9,11224,189
2020,9,11225,1033
2020,9,11226,1358
2020,9,11228,83
2020,9,11229,323
2020,9,11230,340
2020,9,11231,234
2020,9,11232,204
2020,9,11233,697
2020,9,11234,379
2020,9,11235,254
2020,9,11236,550
2020,9,11237,849
2020,9,11238,758
2020,9,11239,22
2020,9,11249,513
2020,9,11354,196
2020,9,11355,228
2020,9,11356,378
2020,9,11357,149
2020,9,11358,130
2020,9,11359,1
2020,9,11360,23
2020,9,11361,78
2020,9,11362,29
2020,9,11363,11
2020,9,11364,83
2020,9,11365,274
2020,9,11366,1667
2020,9,11367,121
2020,9,11368,1127
2020,9,11369,276
2020,9,11370,167
2020,9,11372,552
2020,9,11373,651
2020,9,11374,171
2020,9,11375,461
2020,9,11377,662
2020,9,11378,211
2020,9,11379,132
2020,9,11385,889
2020,9,11411,105
2020,9,11412,165
2020,9,11413,245
2020,9,11414,115
2020,9,11415,148
2020,9,11416,215
2020,9,11417,379
2020,9,11418,301
2020,9,11419,642
2020,9,11420,518
2020,9,11421,448
2020,9,11422,203
2020,9,11423,136
2020,9,11426,61
2020,9,11427,57
2020,9,11428,88
2020,9,11429,140
2020,9,11432,657
2020,9,11433,423
2020,9,11434,355
2020,9,11435,329
2020,9,11436,221
2020,9,11691,204
2020,9,11692,55
2020,9,11693,123
2020,9,11694,88
2020,10,10000,30
2020,10,10001,435
2020,10,10002,892
2020,10,10003,1046
2020,10,10004,22
2020,10,10005,81
2020,10,10006,54
2020,10,10007,67
2020,10,10009,948
2020,10,10010,342
2020,10,10011,680
2020,10,10012,485
2020,10,10013,408
2020,10,10014,549
2020,10,10016,797
2020,10,10017,120
2020,10,10018,177
2020,10,10019,526
2020,10,10020,2
2020,10,10021,196
2020,10,10022,156
2020,10,10023,298
2020,10,10024,782
2020,10,10025,1088
2020,10,10026,886
2020,10,10027,829
2020,10,10028,410
2020,10,10029,761
2020,10,10030,473
2020,10,10031,1564
2020,10,10032,1497
2020,10,10033,805
2020,10,10034,1511
2020,10,10035,343
2020,10,10036,341
2020,10,10037,428
2020,10,10038,171
2020,10,10039,392
2020,10,10040,924
2020,10,10044,18
2020,10,10045,1
2020,10,10065,165
2020,10,10069,9
2020,10,10075,169
2020,10,10103,1
2020,10,10105,1
2020,10,10118,1
2020,10,10120,3
2020,10,10128,249
2020,10,10154,2
2020,10,10162,8
2020,10,10170,18
2020,10,10280,25
2020,10,10281,6
2020,10,10282,7
2020,10,10301,267
2020,10,10302,84
2020,10,10303,173
2020,10,10304,166
2020,10,10305,148
2020,10,10306,146
2020,10,10307,61
2020,10,10308,59
2020,10,10309,53
2020,10,10310,180
2020,10,10312,152
2020,10,10314,165
2020,10,10451,582
2020,10,10452,786
2020,10,10453,865
2020,10,10454,463
2020,10,10455,407
2020,10,10456,1233
2020,10,10457,835
2020,10,10458,870
2020,10,10459,392
2020,10,10460,826
2020,10,10461,396
2020,10,10462,612
2020,10,10463,776
2020,10,10464,34
2020,10,10465,212
2020,10,10466,6770
2020,10,10467,965
2020,10,10468,1162
2020,10,10469,213
2020,10,10470,61
2020,10,10471,118
2020,10,10472,879
2020,10,10473,342
2020,10,10474,113
2020,10,10475,90
2020,10,11001,12
2020,10,11004,45
2020,10,11040,25
2020,10,11101,480
2020,10,11102,324
2020,10,11103,362
2020,10,11104,334
2020,10,11105,361
2020,10,11106,270
2020,10,11109,45
2020,10,11201,585
2020,10,11203,384
2020,10,11204,240
2020,10,11205,413
2020,10,11206,1144
2020,10,11207,819
2020,10,11208,707
2020,10,11209,382
2020,10,11210,205
2020,10,11211,929
2020,10,11212,397
2020,10,11213,506
2020,10,11214,314
2020,10,11215,380
2020,10,11216,663
2020,10,11217,404
2020,10,11218,335
2020,10,11219,260
2020,10,11220,340
2020,10,11221,925
2020,10,11222,495
2020,10,11223,253
2020,10,11224,145
2020,10,11225,848
2020,10,11226,1100
2020,10,11228,102
2020,10,11229,354
2020,10,11230,375
2020,10,11231,321
2020,10,11232,163
2020,10,11233,551
2020,10,11234,281
2020,10,11235,256
2020,10,11236,453
2020,10,11237,768
2020,10,11238,615
2020,10,11239,28
2020,10,11249,725
2020,10,11354,217
2020,10,11355,224
2020,10,11356,314
2020,10,11357,133
2020,10,11358,108
2020,10,11359,1
2020,10,11360,21
2020,10,11361,89
2020,10,11362,35
2020,10,11363,14
2020,10,11364,56
2020,10,11365,241
2020,10,11366,1289
2020,10,11367,106
2020,10,11368,1184
2020,10,11369,203
2020,10,11370,125
2020,10,11372,526
2020,10,11373,529
2020,10,11374,172
2020,10,11375,406
2020,10,11377,556
2020,10,11378,206
2020,10,11379,146
2020,10,11385,831
2020,10,11411,45
2020,10,11412,172
2020,10,11413,89
2020,10,11414,123
2020,10,11415,104
2020,10,11416,211
2020,10,11417,175
2020,10,11418,266
2020,10,11419,465
2020,10,11420,356
2020,10,11421,371
2020,10,11422,98
2020,10,11423,76
2020,10,11426,29
2020,10,11427,41
2020,10,11428,79
2020,10,11429,88
2020,10,11432,682
2020,10,11433,286
2020,10,11434,239
2020,10,11435,309
2020,10,11436,109
2020,10,11691,143
2020,10,11692,73
2020,10,11693,125
