lat,lon,neighs_5,neighs_10,neighs_30
40.89634123,-74.10973479,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.59884503,-74.19379627,Noise - Residential,Noise - Residential,Noise - Residential
40.77238448,-74.22346503,Noise - Vehicle,Noise - Residential,Noise - Residential
40.66082341,-74.13940355,Noise - Commercial,Noise - Commercial,Noise - Residential
40.74346124,-73.92677746,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.62363638,-74.11467959,Noise - Helicopter,Noise - Helicopter,Noise - Residential
40.67735097,-73.77843367,Noise - Residential,Noise - Residential,Noise - Residential
40.70627421,-73.90205349,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.66908719,-73.87732953,Noise - Residential,Noise - Residential,Noise - Residential
40.71040611,-74.17896189,Noise - Vehicle,Noise - Residential,Noise - Residential
40.88394555,-74.20863065,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.75585691,-73.94161184,Noise - Residential,Noise - Residential,Noise - Commercial
40.54099855,-73.98611497,Noise - Residential,Noise - Residential,Noise - Residential
40.84675853,-74.18390669,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.73519746,-74.09984521,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.52033909,-74.14434834,Noise - Commercial,Noise - Commercial,Noise - Residential
40.81783529,-73.88721912,Noise - Residential,Noise - Residential,Noise - Vehicle
40.60297692,-73.93172225,Noise - Residential,Noise - Residential,Noise - Commercial
40.78064826,-73.86249515,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.5657899,-73.90699829,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.84262664,-73.80810243,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.60710881,-74.20863065,Noise - Residential,Noise - Residential,Noise - Residential
40.89634123,-74.22346503,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.56992179,-74.18390669,Noise - Residential,Noise - Residential,Noise - Residential
40.86741799,-73.92677746,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.65255962,-73.97128059,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.60297692,-74.00589414,Noise - Residential,Noise - Residential,Noise - Residential
40.63190016,-74.12951397,Noise - Residential,Noise - Residential,Noise - Commercial
40.66082341,-74.25313379,Noise - Residential,Noise - Residential,Noise - Residential
40.714538,-73.91688787,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.59471314,-74.10479,Noise - Commercial,Noise - Commercial,Noise - Residential
40.89220934,-73.84766077,Noise - Commercial,Noise - Commercial,Noise - Residential
40.67735097,-73.89216391,Noise - Vehicle,Noise - Residential,Noise - Vehicle
40.68148286,-74.16907231,Noise - Vehicle,Noise - Residential,Noise - Residential
40.72693367,-73.93172225,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.74346124,-74.11467959,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.70627421,-74.08995562,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.78891205,-73.87732953,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.75172502,-73.85260557,Noise - Commercial,Noise - Residential,Noise - Commercial
40.79304394,-74.15423793,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.57818557,-74.19874107,Noise - Residential,Noise - Residential,Noise - Residential
40.72693367,-74.00589414,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.75585691,-74.12951397,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.54099855,-74.1740171,Noise - Commercial,Noise - Commercial,Noise - Residential
40.83849475,-73.91688787,Noise - Residential,Noise - Vehicle,Noise - Vehicle
40.81783529,-74.07512124,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.60297692,-74.11962438,Noise - Residential,Noise - Residential,Noise - Residential
40.90047312,-73.86249515,Noise - Residential,Noise - Commercial,Noise - Residential
40.57405368,-73.82293681,Noise - Residential,Noise - Residential,Noise - Residential
40.8632861,-73.83777119,Noise - Residential,Noise - Commercial,Noise - Residential
40.53686666,-73.79821284,Noise - Residential,Noise - Residential,Noise - Residential
40.49967963,-73.77348888,Noise - Residential,Noise - Residential,Noise - Residential
40.68974665,-74.18390669,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.86741799,-74.11467959,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.65255962,-74.15918272,Noise - Vehicle,Noise - Residential,Noise - Residential
40.714538,-74.10479,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.58644936,-73.83777119,Noise - Residential,Noise - Residential,Noise - Residential
40.74346124,-74.22840982,Noise - Residential,Noise - Residential,Noise - Residential
40.89220934,-74.0355629,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.67735097,-74.08006604,Noise - Vehicle,Noise - Residential,Noise - Residential
40.7599888,-73.86743994,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.64842773,-73.78337847,Noise - Residential,Noise - Residential,Noise - Residential
40.7641207,-74.14434834,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.50381152,-74.25313379,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.72693367,-74.11962438,Noise - Commercial,Noise - Commercial,Noise - Residential
40.8095715,-73.90699829,Noise - Vehicle,Noise - Street/Sidewalk,Noise - Vehicle
40.69801043,-73.82293681,Noise - Commercial,Noise - Residential,Noise - Residential
40.51207531,-73.99105977,Noise - Residential,Noise - Residential,Noise - Residential
40.78891205,-74.06523166,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.87154988,-73.85260557,Noise - Residential,Noise - Commercial,Noise - Residential
40.90047312,-73.97622539,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.54513044,-73.81304722,Noise - Residential,Noise - Residential,Noise - Residential
40.57405368,-73.93666704,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.83436285,-73.8278816,Noise - Residential,Noise - Residential,Noise - Residential
40.50794342,-73.78832326,Noise - Commercial,Noise - Residential,Noise - Residential
40.87568177,-74.12951397,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.90460501,-74.25313379,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.83849475,-74.10479,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.86741799,-74.22840982,Noise - Vehicle,Noise - Residential,Noise - Residential
40.51207531,-74.06523166,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.62363638,-73.97622539,Noise - Residential,Noise - Residential,Noise - Residential
40.90047312,-74.05039728,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.55752612,-73.8278816,Noise - Residential,Noise - Residential,Noise - Residential
40.58644936,-73.95150142,Noise - Residential,Noise - Commercial,Noise - Commercial
40.57405368,-74.01083894,Noise - Residential,Noise - Residential,Noise - Residential
40.61950449,-73.77348888,Noise - Residential,Noise - Residential,Noise - Residential
40.64842773,-73.8971087,Noise - Residential,Noise - Residential,Noise - Commercial
40.77238448,-74.15918272,Noise - Residential,Noise - Commercial,Noise - Commercial
40.62363638,-74.05039728,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Commercial
40.73519746,-73.96139101,Noise - Commercial,Noise - Street/Sidewalk,Noise - Vehicle
40.58644936,-74.02567332,Noise - Commercial,Noise - Residential,Noise - Residential
40.66908719,-73.81304722,Noise - Residential,Noise - Residential,Noise - Residential
40.69801043,-73.93666704,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.7599888,-74.05534207,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.54513044,-73.92677746,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.84675853,-74.11962438,Noise - Commercial,Noise - Helicopter,Noise - Commercial
40.87568177,-74.2432442,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.8095715,-74.09490042,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.54926233,-74.20368586,Noise - Helicopter,Noise - Residential,Noise - Residential
40.69801043,-74.01083894,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.63190016,-73.99105977,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.51207531,-74.17896189,Noise - Commercial,Noise - Commercial,Noise - Residential
40.78064826,-73.79821284,Noise - Commercial,Noise - Commercial,Noise - Residential
40.5657899,-73.84271598,Noise - Residential,Noise - Residential,Noise - Residential
40.59471314,-73.9663358,Noise - Residential,Noise - Residential,Noise - Residential
40.87154988,-74.04050769,Noise - Helicopter,Noise - Street/Sidewalk,Noise - Vehicle
40.52860287,-73.81799202,Noise - Commercial,Noise - Residential,Noise - Residential
40.55752612,-73.94161184,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.54513044,-74.00094935,Noise - Residential,Noise - Residential,Noise - Residential
40.57405368,-74.12456917,Noise - Residential,Noise - Residential,Noise - Residential
40.89634123,-74.15918272,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.59058125,-73.76359929,Noise - Residential,Noise - Residential,Noise - Residential
40.59884503,-74.2432442,Noise - Helicopter,Noise - Residential,Noise - Residential
40.66082341,-74.18885148,Noise - Residential,Noise - Residential,Noise - Residential
40.59471314,-74.04050769,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.62363638,-74.16412752,Noise - Residential,Noise - Residential,Noise - Residential
40.70627421,-73.95150142,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Commercial
40.55752612,-74.01578373,Noise - Residential,Noise - Residential,Noise - Residential
40.64016395,-73.80315764,Noise - Residential,Noise - Residential,Noise - Residential
40.66908719,-73.92677746,Noise - Residential,Noise - Residential,Noise - Residential
40.73106556,-73.87238474,Noise - Commercial,Noise - Vehicle,Noise - Residential
40.75585691,-73.99105977,Noise - Commercial,Noise - Street/Sidewalk,Noise - Commercial
40.84675853,-74.23335462,Noise - Vehicle,Noise - Residential,Noise - Residential
40.70627421,-74.02567332,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.73519746,-74.14929314,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.52033909,-74.19379627,Noise - Residential,Noise - Commercial,Noise - Commercial
40.81783529,-73.93666704,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Vehicle
40.66908719,-74.00094935,Noise - Residential,Noise - Commercial,Noise - Commercial
40.60297692,-73.98117018,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.69801043,-74.12456917,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.75172502,-73.78832326,Noise - Commercial,Noise - Commercial,Noise - Residential
40.78064826,-73.91194308,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.5657899,-73.95644622,Noise - Residential,Noise - Residential,Noise - Commercial
40.84262664,-73.85755036,Noise - Residential,Noise - Residential,Noise - Residential
40.56992179,-74.23335462,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.63190016,-74.17896189,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.714538,-73.9663358,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.5657899,-74.03061811,Noise - Residential,Noise - Residential,Noise - Commercial
40.59471314,-74.15423793,Noise - Residential,Noise - Residential,Noise - Residential
40.8632861,-73.77348888,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.89220934,-73.8971087,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.67735097,-73.94161184,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.52860287,-74.00589414,Noise - Residential,Noise - Residential,Noise - Residential
40.85502231,-73.87238474,Noise - Commercial,Noise - Residential,Noise - Residential
40.64016395,-73.91688787,Noise - Residential,Noise - Commercial,Noise - Commercial
40.68148286,-74.21852024,Noise - Residential,Noise - Residential,Noise - Residential
40.72693367,-73.98117018,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Commercial
40.74346124,-74.16412752,Noise - Residential,Noise - Commercial,Noise - Residential
40.67735097,-74.01578373,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.70627421,-74.13940355,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.78891205,-73.92677746,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.75172502,-73.90205349,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.8137034,-73.84766077,Noise - Residential,Noise - Vehicle,Noise - Residential
40.57818557,-74.24818899,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.75585691,-74.17896189,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.54099855,-74.22346503,Noise - Residential,Noise - Residential,Noise - Commercial
40.83849475,-73.9663358,Noise - Vehicle,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.78891205,-74.00094935,Noise - Vehicle,Noise - Street/Sidewalk,Noise - Helicopter
40.81783529,-74.12456917,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.60297692,-74.16907231,Noise - Residential,Noise - Residential,Noise - Residential
40.90047312,-73.91194308,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.78064826,-74.09984521,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.5657899,-74.14434834,Noise - Residential,Noise - Residential,Noise - Residential
40.83436285,-73.76359929,Noise - Residential,Noise - Commercial,Noise - Residential
40.8632861,-73.88721912,Noise - Residential,Noise - Street/Sidewalk,Noise - Residential
40.53686666,-73.84766077,Noise - Commercial,Noise - Residential,Noise - Residential
40.49967963,-73.82293681,Noise - Commercial,Noise - Commercial,Noise - Residential
40.86741799,-74.16412752,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.56165801,-73.76854409,Noise - Residential,Noise - Residential,Noise - Residential
40.65255962,-74.20863065,Noise - Residential,Noise - Residential,Noise - Residential
40.714538,-74.15423793,Noise - Residential,Noise - Commercial,Noise - Residential
40.58644936,-73.88721912,Noise - Commercial,Noise - Residential,Noise - Residential
40.89220934,-74.08501083,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.67735097,-74.12951397,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.7599888,-73.91688787,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.64842773,-73.83282639,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.61124071,-73.80810243,Noise - Residential,Noise - Residential,Noise - Residential
40.7641207,-74.19379627,Noise - Vehicle,Noise - Residential,Noise - Residential
40.72693367,-74.16907231,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.8095715,-73.95644622,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.78891205,-74.11467959,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.87154988,-73.90205349,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.54513044,-73.86249515,Noise - Commercial,Noise - Commercial,Noise - Residential
40.57405368,-73.98611497,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.83436285,-73.87732953,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.72280178,-73.79326805,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.50794342,-73.83777119,Noise - Commercial,Noise - Commercial,Noise - Residential
40.53686666,-73.96139101,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Commercial
40.68561476,-73.76854409,Noise - Commercial,Noise - Commercial,Noise - Residential
40.83849475,-74.15423793,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.51207531,-74.11467959,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.90047312,-74.09984521,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.55752612,-73.87732953,Noise - Commercial,Noise - Commercial,Noise - Residential
40.57405368,-74.06028687,Noise - Commercial,Noise - Vehicle,Noise - Residential
40.8632861,-74.07512124,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.53686666,-74.0355629,Noise - Residential,Noise - Residential,Noise - Residential
40.61950449,-73.82293681,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.64842773,-73.94655663,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.58231746,-73.79821284,Noise - Residential,Noise - Residential,Noise - Residential
40.58644936,-74.07512124,Noise - Commercial,Noise - Commercial,Noise - Residential
40.66908719,-73.86249515,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.69801043,-73.98611497,Noise - Commercial,Noise - Residential,Noise - Commercial
40.7599888,-74.10479,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.64842773,-74.02072852,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.73106556,-73.80810243,Noise - Residential,Noise - Vehicle,Noise - Vehicle
40.54513044,-73.97622539,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.69387854,-73.78337847,Noise - Residential,Noise - Residential,Noise - Residential
40.84675853,-74.16907231,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.8095715,-74.14434834,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.54926233,-74.25313379,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.69801043,-74.06028687,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.51207531,-74.22840982,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.87154988,-74.08995562,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.52860287,-73.86743994,Noise - Commercial,Noise - Commercial,Noise - Residential
40.55752612,-73.99105977,Noise - Residential,Noise - Residential,Noise - Residential
40.54513044,-74.05039728,Noise - Commercial,Noise - Vehicle,Noise - Residential
40.57405368,-74.1740171,Noise - Residential,Noise - Residential,Noise - Residential
40.84262664,-73.79326805,Noise - Commercial,Noise - Commercial,Noise - Residential
40.50794342,-74.02567332,Noise - Residential,Noise - Residential,Noise - Residential
40.80543961,-73.76854409,Noise - Residential,Noise - Residential,Noise - Residential
40.59058125,-73.81304722,Noise - Residential,Noise - Vehicle,Noise - Residential
40.61950449,-73.93666704,Noise - Residential,Noise - Commercial,Noise - Residential
40.55339422,-73.78832326,Noise - Residential,Noise - Residential,Noise - Residential
40.66082341,-74.23829941,Noise - Residential,Noise - Residential,Noise - Residential
40.59471314,-74.08995562,Noise - Commercial,Noise - Residential,Noise - Commercial
40.62363638,-74.21357544,Noise - Residential,Noise - Residential,Noise - Residential
40.55752612,-74.06523166,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.58644936,-74.18885148,Noise - Residential,Noise - Residential,Noise - Residential
40.85502231,-73.80810243,Noise - Commercial,Noise - Commercial,Noise - Residential
40.64016395,-73.85260557,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.66908719,-73.97622539,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.61950449,-74.01083894,Noise - Residential,Noise - Residential,Noise - Commercial
40.70214232,-73.79821284,Noise - Commercial,Noise - Street/Sidewalk,Noise - Residential
40.73106556,-73.92183267,Noise - Helicopter,Noise - Commercial,Noise - Residential
40.6649553,-73.77348888,Noise - Residential,Noise - Residential,Noise - Residential
40.73519746,-74.19874107,Noise - Vehicle,Noise - Residential,Noise - Residential
40.52033909,-74.2432442,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.81783529,-73.98611497,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.66908719,-74.05039728,Noise - Helicopter,Noise - Street/Sidewalk,Noise - Vehicle
40.69801043,-74.1740171,Noise - Vehicle,Noise - Residential,Noise - Residential
40.75172502,-73.83777119,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.78064826,-73.96139101,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.52860287,-73.98117018,Noise - Residential,Noise - Street/Sidewalk,Noise - Residential
40.54513044,-74.16412752,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.8137034,-73.78337847,Noise - Residential,Noise - Residential,Noise - Residential
40.84262664,-73.90699829,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.63190016,-74.22840982,Noise - Residential,Noise - Residential,Noise - Residential
40.78064826,-74.0355629,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.5657899,-74.08006604,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.59471314,-74.20368586,Noise - Residential,Noise - Residential,Noise - Residential
40.89220934,-73.94655663,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.67735097,-73.99105977,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.52860287,-74.05534207,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.82609907,-73.79821284,Noise - Residential,Noise - Vehicle,Noise - Residential
40.85502231,-73.92183267,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Vehicle
40.64016395,-73.9663358,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.59058125,-74.00094935,Noise - Residential,Noise - Residential,Noise - Residential
40.70214232,-73.91194308,Noise - Commercial,Noise - Commercial,Noise - Residential
40.74346124,-74.21357544,Noise - Residential,Noise - Residential,Noise - Residential
40.89220934,-74.02072852,Noise - Vehicle,Noise - Commercial,Noise - Street/Sidewalk
40.67735097,-74.06523166,Noise - Helicopter,Noise - Vehicle,Noise - Street/Sidewalk
40.70627421,-74.18885148,Noise - Vehicle,Noise - Residential,Noise - Residential
40.78891205,-73.97622539,Noise - Vehicle,Noise - Helicopter,Noise - Helicopter
40.64016395,-74.04050769,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Commercial
40.66908719,-74.16412752,Noise - Vehicle,Noise - Residential,Noise - Residential
40.75172502,-73.95150142,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.78478015,-73.77348888,Noise - Residential,Noise - Commercial,Noise - Residential
40.8137034,-73.8971087,Noise - Vehicle,Noise - Vehicle,Noise - Street/Sidewalk
40.75585691,-74.22840982,Noise - Residential,Noise - Residential,Noise - Residential
40.81783529,-74.1740171,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.60297692,-74.21852024,Noise - Residential,Noise - Residential,Noise - Residential
40.90047312,-73.96139101,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.75172502,-74.02567332,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78064826,-74.14929314,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.5657899,-74.19379627,Noise - Residential,Noise - Residential,Noise - Residential
40.83436285,-73.81304722,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.8632861,-73.93666704,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Vehicle
40.79717583,-73.78832326,Noise - Residential,Noise - Residential,Noise - Residential
40.53686666,-73.8971087,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.82609907,-73.91194308,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.84262664,-74.09490042,Noise - Residential,Noise - Commercial,Noise - Helicopter
40.49967963,-73.87238474,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.86741799,-74.21357544,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.56165801,-73.81799202,Noise - Residential,Noise - Residential,Noise - Residential
40.714538,-74.20368586,Noise - Residential,Noise - Residential,Noise - Commercial
40.8632861,-74.01083894,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.89220934,-74.13445876,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.67735097,-74.17896189,Noise - Vehicle,Noise - Residential,Noise - Residential
40.7599888,-73.9663358,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.9087369,-73.77348888,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.64842773,-73.88227432,Noise - Residential,Noise - Residential,Noise - Residential
40.61124071,-73.85755036,Noise - Residential,Noise - Residential,Noise - Residential
40.78478015,-73.88721912,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.67321908,-73.80315764,Noise - Residential,Noise - Residential,Noise - Residential
40.72693367,-74.21852024,Noise - Residential,Noise - Residential,Noise - Residential
40.7599888,-74.04050769,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78891205,-74.16412752,Noise - Residential,Noise - Commercial,Noise - Commercial
40.87154988,-73.95150142,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.75172502,-74.13940355,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.83436285,-73.92677746,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle
40.72280178,-73.84271598,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.50794342,-73.88721912,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.68561476,-73.81799202,Noise - Residential,Noise - Vehicle,Noise - Residential
40.74759313,-73.76359929,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.83849475,-74.20368586,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.53273477,-73.80810243,Noise - Residential,Noise - Residential,Noise - Residential
40.90047312,-74.14929314,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.55752612,-73.92677746,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.83436285,-74.00094935,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.57405368,-74.10973479,Noise - Commercial,Noise - Commercial,Noise - Residential
40.8632861,-74.12456917,Noise - Residential,Noise - Commercial,Noise - Helicopter
40.53686666,-74.08501083,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.61950449,-73.87238474,Noise - Residential,Noise - Residential,Noise - Residential
40.64842773,-73.99600456,Noise - Residential,Noise - Residential,Noise - Residential
40.49967963,-74.06028687,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.9087369,-73.88721912,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.58231746,-73.84766077,Noise - Residential,Noise - Residential,Noise - Residential
40.64429584,-73.79326805,Noise - Residential,Noise - Residential,Noise - Residential
40.58644936,-74.12456917,Noise - Residential,Noise - Residential,Noise - Residential
40.7599888,-74.15423793,Noise - Residential,Noise - Commercial,Noise - Commercial
40.64842773,-74.07017645,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.73106556,-73.85755036,Noise - Residential,Noise - Residential,Noise - Commercial
40.61124071,-74.04545249,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.69387854,-73.83282639,Noise - Residential,Noise - Residential,Noise - Commercial
40.72280178,-73.95644622,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.65669151,-73.80810243,Noise - Residential,Noise - Residential,Noise - Residential
40.8095715,-74.19379627,Noise - Vehicle,Noise - Commercial,Noise - Residential
40.69801043,-74.10973479,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.87154988,-74.13940355,Noise - Residential,Noise - Commercial,Noise - Helicopter
40.52860287,-73.91688787,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.54513044,-74.09984521,Noise - Vehicle,Noise - Residential,Noise - Commercial
40.57405368,-74.22346503,Noise - Helicopter,Noise - Residential,Noise - Residential
40.83436285,-74.11467959,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.72280178,-74.03061811,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.50794342,-74.07512124,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.80543961,-73.81799202,Noise - Residential,Noise - Residential,Noise - Residential
40.59058125,-73.86249515,Noise - Residential,Noise - Residential,Noise - Residential
40.61950449,-73.98611497,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.76825259,-73.79326805,Noise - Commercial,Noise - Commercial,Noise - Residential
40.55339422,-73.83777119,Noise - Commercial,Noise - Residential,Noise - Residential
40.6153726,-73.78337847,Noise - Residential,Noise - Residential,Noise - Residential
40.55752612,-74.11467959,Noise - Residential,Noise - Residential,Noise - Commercial
40.58644936,-74.23829941,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.85502231,-73.85755036,Noise - Residential,Noise - Residential,Noise - Residential
40.64016395,-73.90205349,Noise - Commercial,Noise - Commercial,Noise - Residential
40.61950449,-74.06028687,Noise - Residential,Noise - Residential,Noise - Residential
